problem_type,encoding,direction,problem_id,solver_id,repeat_index,seed,best_objective,feasible,objective_valid,objective_mismatch,best_known,best_known_reached,best_known_gap,stop_reason,runtime,linprog_runtime,evaluation_count,error,excluded_reason,metadata_json
mkp,binary,max,weish10,bsma_numba,1,1367315201,6339,True,True,False,6339,True,0,best_known_reached,0.2799224811606109,0.04769945703446865,20020,,,"{""solve"": {""linprog_runtime"": 0.04769945703446865, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish11,bsma_numba,1,839415973,5643,True,True,False,5643,True,0,best_known_reached,0.22909368784166873,0.029411582043394446,20020,,,"{""solve"": {""linprog_runtime"": 0.029411582043394446, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish12,bsma_numba,1,1778864903,6339,True,True,False,6339,True,0,best_known_reached,0.8450510120019317,0.03047034307383001,20020,,,"{""solve"": {""linprog_runtime"": 0.03047034307383001, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish13,bsma_numba,1,1016384456,6159,True,True,False,6159,True,0,best_known_reached,0.2571640550158918,0.03319742786698043,20020,,,"{""solve"": {""linprog_runtime"": 0.03319742786698043, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish14,bsma_numba,1,272374753,6954,True,True,False,6954,True,0,best_known_reached,0.3124654449056834,0.04921963904052973,20020,,,"{""solve"": {""linprog_runtime"": 0.04921963904052973, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish15,bsma_numba,1,1224618441,7486,True,True,False,7486,True,0,best_known_reached,0.5383222480304539,0.06258426886051893,20020,,,"{""solve"": {""linprog_runtime"": 0.06258426886051893, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish16,bsma_numba,1,955770535,7289,True,True,False,7289,True,0,best_known_reached,2.162764500826597,0.04204307706095278,20020,,,"{""solve"": {""linprog_runtime"": 0.04204307706095278, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish17,bsma_numba,1,1815659669,8633,True,True,False,8633,True,0,best_known_reached,0.7498432958964258,0.07590727508068085,20020,,,"{""solve"": {""linprog_runtime"": 0.07590727508068085, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish18,bsma_numba,1,1236978861,9580,True,True,False,9580,True,0,best_known_reached,3.372008111095056,0.06784761999733746,20020,,,"{""solve"": {""linprog_runtime"": 0.06784761999733746, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish19,bsma_numba,1,865860003,7698,True,True,False,7698,True,0,best_known_reached,0.49292840203270316,0.04458931600674987,20020,,,"{""solve"": {""linprog_runtime"": 0.04458931600674987, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish20,bsma_numba,1,2023937695,9450,True,True,False,9450,True,0,best_known_reached,1.0476040940266103,0.03455962799489498,20020,,,"{""solve"": {""linprog_runtime"": 0.03455962799489498, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish21,bsma_numba,1,1585028635,9074,True,True,False,9074,True,0,best_known_reached,1.4114331749733537,0.09449101891368628,20020,,,"{""solve"": {""linprog_runtime"": 0.09449101891368628, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish22,bsma_numba,1,193901011,8947,True,True,False,8947,True,0,best_known_reached,0.707012260099873,0.04941723821684718,20020,,,"{""solve"": {""linprog_runtime"": 0.04941723821684718, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish23,bsma_numba,1,490890073,8344,True,True,False,8344,True,0,best_known_reached,1.9494783468544483,0.07574779912829399,20020,,,"{""solve"": {""linprog_runtime"": 0.07574779912829399, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish24,bsma_numba,1,855951019,10220,True,True,False,10220,True,0,best_known_reached,6.253500635037199,0.050276556983590126,20020,,,"{""solve"": {""linprog_runtime"": 0.050276556983590126, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish25,bsma_numba,1,1146350841,9923,True,True,False,9939,False,16,max_iterations_reached,14.868017885833979,0.1344108060002327,20020,,,"{""solve"": {""linprog_runtime"": 0.1344108060002327, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish26,bsma_numba,1,755495212,9584,True,True,False,9584,True,0,best_known_reached,0.8811495769768953,0.02944955602288246,20020,,,"{""solve"": {""linprog_runtime"": 0.02944955602288246, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish27,bsma_numba,1,1009247308,9819,True,True,False,9819,True,0,best_known_reached,0.33533583604730666,0.018590508960187435,20020,,,"{""solve"": {""linprog_runtime"": 0.018590508960187435, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish28,bsma_numba,1,577530081,9492,True,True,False,9492,True,0,best_known_reached,0.3070354659575969,0.03165444196201861,20020,,,"{""solve"": {""linprog_runtime"": 0.03165444196201861, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish29,bsma_numba,1,1670031550,9410,True,True,False,9410,True,0,best_known_reached,0.38866945705376565,0.05290423519909382,20020,,,"{""solve"": {""linprog_runtime"": 0.05290423519909382, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish30,bsma_numba,1,1517012400,11191,True,True,False,11191,True,0,best_known_reached,2.1388927339576185,0.02655296679586172,20020,,,"{""solve"": {""linprog_runtime"": 0.02655296679586172, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish01,bsma_numba,2,1752238328,4554,True,True,False,4554,True,0,best_known_reached,4.632828292902559,0.1178062919061631,20020,,,"{""solve"": {""linprog_runtime"": 0.1178062919061631, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish02,bsma_numba,2,1351852846,4536,True,True,False,4536,True,0,best_known_reached,0.040471458807587624,0.016428503207862377,20020,,,"{""solve"": {""linprog_runtime"": 0.016428503207862377, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish03,bsma_numba,2,1903420698,4115,True,True,False,4115,True,0,best_known_reached,0.05862535210326314,0.00940664391964674,20020,,,"{""solve"": {""linprog_runtime"": 0.00940664391964674, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish04,bsma_numba,2,1486362410,4561,True,True,False,4561,True,0,best_known_reached,0.04161925311200321,0.005702466005459428,20020,,,"{""solve"": {""linprog_runtime"": 0.005702466005459428, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish05,bsma_numba,2,2069740121,4514,True,True,False,4514,True,0,best_known_reached,0.1451535380911082,0.015207609860226512,20020,,,"{""solve"": {""linprog_runtime"": 0.015207609860226512, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish06,bsma_numba,2,510080448,5557,True,True,False,5557,True,0,best_known_reached,0.24696833291091025,0.023722259094938636,20020,,,"{""solve"": {""linprog_runtime"": 0.023722259094938636, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish07,bsma_numba,2,141265890,5567,True,True,False,5567,True,0,best_known_reached,0.24347843090072274,0.0340491971001029,20020,,,"{""solve"": {""linprog_runtime"": 0.0340491971001029, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish08,bsma_numba,2,651075015,5605,True,True,False,5605,True,0,best_known_reached,0.32651119702495635,0.04790136916562915,20020,,,"{""solve"": {""linprog_runtime"": 0.04790136916562915, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish09,bsma_numba,2,641842095,5246,True,True,False,5246,True,0,best_known_reached,0.34499337687157094,0.04179710894823074,20020,,,"{""solve"": {""linprog_runtime"": 0.04179710894823074, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish10,bsma_numba,2,2132034875,6339,True,True,False,6339,True,0,best_known_reached,0.3766036711167544,0.04457743605598807,20020,,,"{""solve"": {""linprog_runtime"": 0.04457743605598807, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish11,bsma_numba,2,1100575667,5643,True,True,False,5643,True,0,best_known_reached,0.28462175582535565,0.025863150134682655,20020,,,"{""solve"": {""linprog_runtime"": 0.025863150134682655, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish12,bsma_numba,2,1730598967,6339,True,True,False,6339,True,0,best_known_reached,0.5140179779846221,0.047690060921013355,20020,,,"{""solve"": {""linprog_runtime"": 0.047690060921013355, ""numba"": true}, ""validation"": {}}"
